,SOG,heading,draught,wind_val,wind_direction,wave_val,wave_direction,stream_val,stream_direction,R_added
4482,13.9,277.0769230769231,10.7,11.105384615384612,84.0,3.909230769230769,79.53846153846153,0.453076923076923,249.23076923076923,379.4192355563249
4483,14.3375,277.0,10.7,10.380625,84.1875,3.8725,79.0,0.3974999999999999,256.3125,291.20250503809143
4487,13.392307692307693,278.0,10.7,9.416923076923077,84.23076923076923,3.630769230769231,84.0,0.2338461538461538,261.7692307692308,409.1557510860224
4488,13.328571428571427,278.07142857142856,10.7,9.277857142857144,84.78571428571429,3.597857142857144,84.21428571428571,0.1714285714285714,250.28571428571428,395.13252816476313
4489,13.507692307692306,280.15384615384613,10.7,8.955384615384615,83.53846153846153,3.587692307692308,85.0,0.1469230769230769,203.15384615384616,321.7484912955417
4490,13.641666666666666,281.5,10.7,8.54,77.5,3.5050000000000003,86.0,0.15,178.5,274.66930127957835
4491,13.755555555555556,278.22222222222223,10.7,8.614444444444445,77.11111111111111,3.465555555555556,85.77777777777777,0.151111111111111,175.77777777777777,254.7684244722696
4492,13.657142857142857,276.1428571428572,10.7,8.705714285714285,78.14285714285714,3.411428571428572,85.71428571428571,0.1557142857142857,197.1428571428572,293.9140627351244
4493,13.5,276.0,10.7,8.904285714285715,64.71428571428571,3.3714285714285714,84.0,0.1642857142857142,267.0,368.0558030171935
4494,13.366666666666667,276.3333333333333,10.699999999999998,9.05,64.33333333333333,3.3366666666666664,84.0,0.27,293.3333333333333,425.58717335800816
4495,13.55,278.0,10.7,8.985,64.5,3.29,83.5,0.285,296.0,397.0505445827936
4496,14.04,276.8,10.7,9.904,61.0,3.326,81.0,0.278,308.0,297.7774591346904
4497,13.791666666666664,276.0,10.7,9.775,61.0,3.305,80.5,0.3,335.0,313.2042700372758
4498,13.791666666666666,276.0,10.7,9.634999999999998,61.0,3.27,80.0,0.245,336.5,301.4529384774916
4499,13.877777777777778,274.55555555555554,10.7,10.18,57.333333333333336,3.4,76.0,0.15,315.3333333333333,283.64156030077163
4500,14.02222222222222,276.44444444444446,10.7,9.381111111111112,54.44444444444444,3.3633333333333337,75.44444444444444,0.1266666666666666,263.55555555555554,261.30767400207674
4501,13.81,277.0,10.7,9.184,53.4,3.338,75.0,0.208,243.2,316.2941005299456
4502,13.655555555555557,277.1111111111111,10.7,10.34,50.333333333333336,3.5166666666666666,70.33333333333333,0.2166666666666666,253.0,352.55577290793497
4503,14.2,279.0,10.7,12.28,51.333333333333336,3.6766666666666654,64.0,0.1166666666666666,231.3333333333333,382.2975265107684
4504,13.6375,279.0,10.7,12.14,52.5,3.645,63.5,0.09,144.5,436.9780326123384
4505,13.699999999999998,277.5,10.7,12.14,53.66666666666666,3.626666666666667,63.0,0.0766666666666666,75.66666666666667,422.0604977639317
4506,13.64,277.0,10.7,12.745,52.0,3.695,53.0,0.11,29.5,444.2875923601076
4508,13.781818181818185,277.0,10.7,12.691818181818183,55.45454545454545,3.6154545454545457,51.54545454545455,0.1309090909090909,305.72727272727275,475.4716700478148
4509,14.033333333333331,277.0,10.7,13.355,56.0,3.93,48.5,0.155,272.0,442.1258558324819
4510,14.16,279.8,10.7,12.846,55.4,3.908,48.0,0.152,303.8,412.2078102563541
4511,13.971428571428572,281.0,10.7,12.308571428571428,54.285714285714285,3.892857142857143,47.285714285714285,0.1671428571428571,305.85714285714283,452.92480329499983
4512,14.02,277.8,10.7,12.368,58.0,4.128000000000001,47.2,0.1159999999999999,253.0,426.4566378107618
4513,14.3,278.1428571428572,10.7,12.168571428571427,58.85714285714285,4.094285714285714,47.0,0.0742857142857142,195.42857142857144,337.8151689558787
4514,14.34,278.6,10.7,12.23,59.8,4.025999999999999,47.0,0.094,242.4,354.7172815213804
4515,14.0,277.5,10.7,12.82,54.0,4.170000000000001,51.0,0.1999999999999999,259.0,461.5825787746167
4516,13.78181818181818,281.1818181818182,10.7,12.893636363636364,60.45454545454545,4.067272727272727,50.27272727272727,0.2999999999999999,199.54545454545453,449.0314012787446
4517,14.090909090909092,282.0,10.7,13.054545454545456,62.09090909090909,4.195454545454546,54.0,0.2918181818181818,211.54545454545453,410.1011816662992
4518,14.44,280.8,10.7,12.824000000000002,62.8,4.142,54.0,0.334,204.6,337.1642826179133
4519,14.278571428571428,280.07142857142856,10.7,12.91142857142857,62.42857142857143,4.107857142857143,54.0,0.3957142857142856,197.3571428571429,356.90324442548024
4521,14.122222222222222,274.8888888888889,10.7,12.755555555555556,65.0,4.16,59.0,0.1288888888888889,244.11111111111111,408.9902799198662
4522,13.916666666666664,273.0833333333333,10.7,12.674999999999995,65.83333333333333,4.151666666666667,58.583333333333336,0.1233333333333333,316.75,440.20334928912814
4523,14.013333333333332,275.7333333333333,10.699999999999998,11.776,66.53333333333333,3.883333333333333,58.0,0.2613333333333335,311.06666666666666,467.7784569358152
4525,14.471428571428572,275.1428571428572,10.7,11.43,67.0,3.754999999999999,59.0,0.17,310.0,183.4867561561084
4527,14.038461538461538,277.15384615384613,10.7,11.214615384615383,64.0,3.642307692307693,66.0,0.2038461538461538,310.15384615384613,271.398950969623
4528,14.21818181818182,273.90909090909093,10.7,10.936363636363636,65.63636363636364,3.580909090909091,66.81818181818181,0.2018181818181818,285.8181818181818,248.57429524111865
4530,14.43,277.2,10.7,10.281,66.1,3.475,72.0,0.213,265.3,214.66945110690085
4531,14.18,277.0,10.7,10.119,66.2,3.4240000000000004,72.1,0.22,289.4,261.393538517249
4532,14.3875,277.25,10.7,10.76,71.0,3.39,77.0,0.23,263.0,227.2440658666341
4533,14.214285714285715,276.1428571428572,10.7,10.68,74.0,3.322857142857143,77.64285714285714,0.29,252.92857142857144,273.1707203639449
4535,13.545454545454543,279.1818181818182,10.7,9.634545454545451,75.27272727272727,3.229090909090909,82.27272727272727,0.2645454545454545,275.6363636363636,391.7613738500641
4536,13.02727272727273,280.1818181818182,10.7,9.275454545454547,76.81818181818181,3.186363636363636,83.27272727272727,0.1618181818181818,238.9090909090909,435.2132644106788
4537,13.336363636363638,277.8181818181818,10.7,9.17727272727273,80.0909090909091,3.135454545454545,84.36363636363636,0.1436363636363636,177.45454545454547,328.3448236086458
4538,13.472727272727274,277.0,10.7,8.613636363636362,79.0,3.1345454545454547,87.0,0.1390909090909091,198.45454545454547,322.55897737320333
4539,13.63076923076923,277.15384615384613,10.7,8.465384615384615,79.38461538461539,3.0669230769230773,87.38461538461539,0.1469230769230769,241.30769230769232,326.0876450245578
4540,13.915384615384616,275.38461538461536,10.7,8.187692307692306,80.0,3.014615384615385,88.0,0.2438461538461538,271.0,318.33182007525204
4542,13.930769230769233,273.2307692307692,10.7,8.65230769230769,88.0,2.946153846153846,90.23076923076924,0.2707692307692307,290.2307692307692,321.0677175843855
4543,13.859999999999998,273.0,10.699999999999998,8.193999999999999,92.6,2.8759999999999994,91.0,0.3239999999999999,287.8,352.55254796792906
4544,13.823076923076922,277.15384615384613,10.7,8.075384615384614,98.15384615384616,2.9023076923076925,93.0,0.2784615384615384,292.61538461538464,343.56493529140687
4547,14.04,275.8666666666667,10.699999999999998,6.172,107.6,2.782000000000001,94.0,0.24,322.2,269.3075457045235
4550,13.876923076923076,279.0,10.7,10.606923076923078,344.6923076923077,3.767692307692308,353.0769230769231,0.2523076923076922,40.92307692307692,222.74568904408105
4552,13.746666666666666,266.46666666666664,10.699999999999998,8.120000000000001,280.0,2.991999999999999,277.2,0.112,52.8,260.22604051134056
4554,14.08666666666667,267.06666666666666,10.699999999999998,8.65,350.6,3.7546666666666666,350.93333333333334,0.1286666666666666,71.93333333333334,188.27972502002365
4555,13.5125,266.125,10.7,9.454999999999998,353.125,3.733125,349.4375,0.1631249999999999,87.1875,277.9269829891682
4556,13.51818181818182,264.1818181818182,10.7,9.534545454545452,196.27272727272728,3.690909090909091,354.6363636363636,0.0936363636363636,184.63636363636363,340.00802274733803
4557,13.592857142857142,264.57142857142856,10.7,9.185714285714283,2.7142857142857144,3.661428571428572,354.35714285714283,0.1692857142857143,110.28571428571428,267.1594985982456
4558,13.42857142857143,264.7142857142857,10.7,9.150000000000004,1.2857142857142858,3.618571428571428,352.57142857142856,0.2085714285714286,135.28571428571428,303.77565211277624
4560,13.735714285714286,265.85714285714283,10.7,6.5271428571428585,257.42857142857144,3.511428571428571,355.57142857142856,0.35,170.28571428571428,282.9322968992682
4561,13.706666666666669,265.7333333333333,10.699999999999998,6.553333333333336,359.26666666666665,3.455999999999999,354.26666666666665,0.4413333333333333,182.26666666666668,317.6627989240495
4562,13.73076923076923,263.7692307692308,10.7,5.683846153846155,17.153846153846153,3.403076923076923,355.3076923076923,0.4546153846153847,201.0,368.6811192659038
4564,13.923076923076923,265.53846153846155,10.7,5.404615384615385,17.615384615384617,3.373076923076922,352.15384615384613,0.3523076923076923,211.84615384615384,334.16502323564134
4565,13.970000000000002,263.5,10.7,3.75,10.0,3.35,352.0,0.43,200.0,319.83268186415773
4566,13.892857142857144,262.7142857142857,10.7,3.8821428571428576,8.785714285714286,3.392142857142857,352.5,0.3007142857142857,248.8571428571429,368.8791070683377
4567,13.8,261.26666666666665,10.699999999999998,3.8326666666666656,11.933333333333334,3.387333333333333,351.7333333333333,0.3159999999999999,245.4,389.902723198241
4568,13.954545454545457,259.90909090909093,10.7,2.903636363636364,354.09090909090907,3.3345454545454545,351.8181818181818,0.4290909090909091,236.63636363636363,393.6782993386892
4570,13.727272727272728,262.8181818181818,10.7,1.973636363636364,342.54545454545456,3.2927272727272725,349.6363636363636,0.2754545454545454,224.3636363636364,372.01544029649097
4571,13.41818181818182,263.0,10.7,3.696363636363637,261.90909090909093,3.3263636363636366,344.0,0.1536363636363636,194.54545454545453,371.91304947456297
4573,13.9,263.0833333333333,10.7,7.89,337.9166666666667,2.8750000000000004,326.0833333333333,0.2233333333333333,38.5,267.18726743760783
4575,14.279999999999998,266.4,10.7,8.486,356.0,3.034,330.0,0.259,47.7,181.90041427176595
4576,14.1625,266.5,10.7,8.4925,356.25,2.9850000000000003,330.125,0.24625,73.375,190.0624003238865
4577,13.95,263.7,10.7,11.154,8.0,3.058,333.4,0.2799999999999999,107.8,223.532283913248
4578,13.91818181818182,262.3636363636364,10.7,11.091818181818182,8.0,3.066363636363636,334.0,0.4690909090909091,128.8181818181818,205.22113810540725
4579,14.016666666666667,265.9166666666667,10.7,11.15,8.0,3.06,334.0,0.5850000000000001,131.0,154.76861101290774
4581,13.411111111111111,269.77777777777777,10.7,10.966666666666669,11.333333333333334,3.0266666666666664,338.0,0.4266666666666667,129.33333333333334,296.3417010043112
4583,13.3,266.9,10.7,10.652,18.0,2.942,342.4,0.54,131.4,296.6862655734808
4584,13.511111111111113,264.8888888888889,10.7,10.826666666666666,17.333333333333332,2.963333333333333,343.0,0.43,127.66666666666669,282.723873888856
4585,13.71818181818182,264.3636363636364,10.7,10.732727272727276,16.454545454545453,2.9745454545454546,343.45454545454544,0.2890909090909091,122.72727272727272,276.44521771929806
4587,13.918181818181818,264.45454545454544,10.7,10.236363636363636,35.90909090909091,2.870000000000001,348.6363636363636,0.239090909090909,111.8181818181818,244.826384236262
4588,13.96,265.8,10.7,10.236,37.0,2.8620000000000005,349.4,0.238,117.2,240.4282267556841
4589,14.0875,265.375,10.7,10.11625,47.875,2.78,355.625,0.1725,137.0,251.3072398218996
4590,14.155555555555557,263.55555555555554,10.7,10.545555555555556,50.77777777777778,2.822222222222222,357.55555555555554,0.1122222222222222,131.88888888888889,250.40622836471096
4591,13.945454545454544,263.54545454545456,10.7,10.732727272727272,53.27272727272727,2.817272727272727,358.6363636363636,0.1381818181818181,152.27272727272728,297.75916443635833
4592,13.814285714285717,261.7142857142857,10.7,10.342857142857143,49.142857142857146,2.7657142857142856,6.571428571428571,0.1057142857142856,111.28571428571428,306.93971691016964
4593,14.055555555555555,261.77777777777777,10.7,10.62,54.0,2.7566666666666664,7.0,0.1133333333333333,40.333333333333336,265.07764872169207
4594,14.6125,264.25,10.7,10.0075,56.75,2.72,7.75,0.1149999999999999,163.75,185.53709854468536
4595,14.163636363636362,263.8181818181818,10.7,9.64,67.0909090909091,2.7909090909090906,11.0,0.3381818181818182,224.1818181818182,368.8292014106571
4596,14.35,256.0,10.7,9.04,9.0,1.65,71.0,0.36,179.0,160.79738439728055
4597,14.580000000000002,260.0,10.7,6.267999999999999,57.0,1.628,73.2,0.392,190.8,140.23379252747327
4598,14.450000000000005,260.4,10.7,5.48,42.6,1.612,76.0,0.21,275.8,184.76588697427644
4599,14.55,258.0,10.7,6.035,21.0,1.96,50.5,0.19,279.0,158.57942583034742
4600,14.6,256.0,10.7,6.77,15.0,2.04,46.0,0.12,247.0,129.63165699034323
4601,13.960000000000004,254.0,10.7,6.640000000000001,27.4,2.48,36.0,0.2159999999999999,271.4,272.37581593678965
4602,13.9,258.5,10.7,7.23,22.0,2.48,35.0,0.24,237.0,288.8497521018735
4603,13.62,264.2,10.7,7.92,21.0,2.53,33.0,0.22,238.0,329.404053024188
4605,14.033333333333331,258.0,10.699999999999998,13.04,21.0,2.72,28.0,0.43,261.0,336.07432866516933
4606,14.35,258.0,10.7,13.08,20.0,2.76,28.0,0.39,263.0,266.13165759700337
4607,13.744444444444444,258.0,10.7,11.60222222222222,18.444444444444443,2.938888888888889,17.444444444444443,0.3177777777777777,265.3333333333333,347.90631483369475
4608,13.8,259.0,10.7,11.72,15.0,3.03,18.0,0.23,290.0,297.5235194948475
4609,14.22,259.2,10.7,12.088,15.4,3.098,18.4,0.274,312.0,212.6787513770812
4610,14.85,258.0,10.7,10.61,26.0,2.72,15.0,0.2249999999999999,281.0,216.115242961562
4611,14.4,258.3333333333333,10.699999999999998,10.753333333333336,25.33333333333333,2.7000000000000006,15.0,0.28,233.0,314.9827659124076
4612,14.36,260.0,10.7,10.634,18.0,2.566,16.2,0.34,226.2,332.85870348406524
4613,14.633333333333333,260.6666666666667,10.699999999999998,10.670000000000002,17.333333333333332,2.62,16.666666666666668,0.3033333333333333,231.66666666666663,276.5294490007975
4614,14.25,260.0,10.7,10.9,20.0,2.72,19.0,0.25,234.0,332.4111638696811
4615,13.966666666666669,256.0,10.699999999999998,10.87,15.333333333333334,2.5966666666666662,17.666666666666668,0.2766666666666666,231.3333333333333,394.1325003788989
4616,13.925,258.25,10.7,10.91,17.0,2.61,19.0,0.31,232.0,411.3617661664752
4619,14.0,259.0,10.7,11.1,22.0,2.6,22.0,0.46,219.0,424.2056768051134
4620,13.800000000000002,258.6666666666667,10.699999999999998,11.050000000000002,23.0,2.61,23.0,0.44,215.0,448.9524941037288
4621,13.9,259.0,10.7,10.72,26.0,2.51,24.0,0.42,216.0,426.4436396578863
4622,14.316666666666668,261.6666666666667,10.7,10.77,26.0,2.526666666666666,24.83333333333333,0.42,217.66666666666663,347.8311256691986
4624,14.9,260.5,10.7,10.0,34.0,2.59,27.0,0.47,236.0,285.5138772373085
4625,14.033333333333331,258.3333333333333,10.699999999999998,10.32,36.0,2.63,27.0,0.5,239.0,461.0313151121179
4626,13.8,263.0,10.7,9.91,35.0,2.62,31.0,0.51,249.0,512.8636680266005
4627,13.9,259.0,10.7,9.87,38.0,2.58,34.0,0.57,210.0,450.4772870387094
4629,13.95,257.0,10.7,9.74,46.0,2.5650000000000004,32.75,0.245,225.25,381.7678542868389
4630,14.35,258.0,10.7,9.58,43.0,2.56,35.0,0.28,187.0,278.1763614920519
4631,14.366666666666664,258.6666666666667,10.699999999999998,9.746666666666668,45.0,2.56,36.333333333333336,0.1866666666666666,195.0,272.12011321888974
4632,13.95,257.0,10.7,8.450000000000001,37.0,2.49,42.25,0.1025,269.75,355.1102581646064
4633,14.2,256.0,10.7,9.73,46.0,2.52,43.0,0.48,304.0,388.4069888172861
4634,14.7,257.0,10.7,10.05,35.0,2.42,47.0,0.45,305.0,288.8805746074852
4635,14.45,259.0,10.7,9.45,37.5,2.395,48.5,0.39,288.0,349.33718045158935
4638,13.4,254.0,10.7,9.48,44.0,2.39,60.0,0.06,188.0,429.7464061863005
4640,13.3,254.625,10.7,8.545,42.5,2.4800000000000004,63.25,0.0525,274.5,457.3606005673986
4641,13.24,254.2,10.7,8.41,41.0,2.51,64.0,0.15,51.0,400.9222547456988
4642,13.444444444444445,253.0,10.7,8.41,37.0,2.43,68.0,0.19,95.0,349.33400518411645
4643,13.725,258.5,10.7,8.405,41.5,2.4450000000000003,69.5,0.155,112.0,314.37951958132965
4644,13.78,258.4,10.7,8.510000000000002,47.0,2.47,71.0,0.09,322.0,364.98973414003046
4646,13.85,256.1666666666667,10.7,9.31,54.0,2.45,70.0,0.5099999999999999,358.0,300.1775098030939
4648,13.449999999999998,280.8333333333333,10.7,10.645,54.16666666666666,2.3233333333333337,78.66666666666667,0.3266666666666667,77.16666666666667,304.17217781190914
4649,14.342857142857143,42.57142857142857,13.5,9.595714285714283,221.1428571428572,1.0242857142857142,239.42857142857144,0.0871428571428571,272.42857142857144,169.29285561138795
4650,14.580000000000002,51.4,13.5,9.694,220.2,1.0260000000000002,240.2,0.066,275.4,129.53605093584883
4651,14.8,52.0,13.5,5.140000000000001,248.0,0.885,237.0,0.0849999999999999,46.5,136.18965949166784
4652,14.400000000000002,38.75,13.5,4.54,242.0,0.9,240.0,0.27,128.0,179.9062044657829
4653,14.15,52.0,13.5,4.49,322.0,0.81,239.0,0.28,127.0,249.0086298562548
4654,14.077777777777776,51.11111111111112,13.5,4.426666666666666,313.22222222222223,0.8200000000000001,240.22222222222223,0.1833333333333333,68.11111111111111,298.0781194259052
